x,y,z,id,group1,group2,group3,group4,group5,group6
167,100,0,167,1.3798159620049e+14,5.5734081609998e+14,1.0466712247321e+15,6.7881419095713e+14,5.4294836556682e+14,1.6462002408742e+14
168,100,0,168,1.3453251654966e+14,5.4341474596347e+14,1.0205012317759e+15,6.6182112552766e+14,5.293391805678e+14,1.6049008361299e+14
169,100,0,169,1.3105320047258e+14,5.2936630191487e+14,9.9409660669249e+14,6.4467349299507e+14,5.156054732457e+14,1.5632220294969e+14
170,100,0,170,1.2754469590877e+14,5.1519951887852e+14,9.6746394599986e+14,6.2737538642074e+14,5.0175055757952e+14,1.5211738201724e+14
171,100,0,171,1.240075255516e+14,5.0091623753708e+14,9.4060539844787e+14,6.0992796631429e+14,4.8777540778385e+14,1.4787590667058e+14
172,100,0,172,1.2044233140333e+14,4.8651869100695e+14,9.1352356458847e+14,5.9233269712917e+14,4.7368127206514e+14,1.4359814441993e+14
173,100,0,173,1.1685131042631e+14,4.7201538033297e+14,8.8623311589175e+14,5.7459907694744e+14,4.5947589012149e+14,1.3928644120986e+14
174,100,0,174,1.1323476079682e+14,4.5740692586121e+14,8.5873290983743e+14,5.5672616660889e+14,4.4515864177455e+14,1.3494058988911e+14
175,100,0,175,1.0959406102613e+14,4.4269823768162e+14,8.310299238471e+14,5.3871847751491e+14,4.3073332703489e+14,1.305617280827e+14
176,100,0,176,1.0593081815105e+14,4.2789503086234e+14,8.0313244684995e+14,5.2058148475443e+14,4.1620455446436e+14,1.2615123584099e+14
177,100,0,177,1.0224578055561e+14,4.1299920379697e+14,7.7504041479168e+14,5.0231523104194e+14,4.0157263296103e+14,1.2170917131604e+14
178,100,0,178,98540895742713,3.9801747265009e+14,7.4676326621084e+14,4.8392623127928e+14,3.8684308827102e+14,1.17237179497e+14
179,100,0,179,94817541531022,3.8295386704189e+14,7.1830428868551e+14,4.6541710616895e+14,3.7201837883409e+14,1.1273595580278e+14
180,100,0,180,91077087838495,3.6781185423877e+14,6.8966443050685e+14,4.4678922383456e+14,3.5710004269968e+14,1.0820589349833e+14
181,100,0,181,87321785366164,3.5259854475262e+14,6.6085243339784e+14,4.2804936681505e+14,3.4209391591277e+14,1.0364869302663e+14
182,100,0,182,83553413698872,3.3731837104759e+14,6.3187004209986e+14,4.0920009846419e+14,3.2700253815703e+14,99065017653101
183,100,0,183,79773806391485,3.219748802675e+14,6.0271489410385e+14,3.9024196234321e+14,3.1182694189997e+14,94455022552319
184,100,0,184,75985616268362,3.0657516391558e+14,5.7339299662944e+14,3.7118139370309e+14,2.9657272520291e+14,89820252426839
185,100,0,185,72191372909781,2.9112456461754e+14,5.4390447724044e+14,3.5202180243253e+14,2.8124311281201e+14,85161471124953
186,100,0,186,68393909570276,2.7562865571014e+14,5.1424847246359e+14,3.3276688505836e+14,2.6584149905834e+14,80479442623920
187,100,0,187,64596398089101,2.6009322723542e+14,4.8442300514735e+14,3.1342072899315e+14,2.5037147438379e+14,75774931022125
188,100,0,188,60802380880407,2.4452423041964e+14,4.5442475493487e+14,2.9398787240037e+14,2.3483680209207e+14,71048684727050
189,100,0,189,57015806536021,2.2892771673613e+14,4.2424882376206e+14,2.7447338437559e+14,2.1924139323472e+14,66301420136585
190,100,0,190,53241269893229,2.1330958395282e+14,3.9388616601334e+14,2.5488212482436e+14,2.0358864190951e+14,61533566035838
191,100,0,191,49483906191151,1.9767604191383e+14,3.6332696703975e+14,2.3522058806696e+14,1.8788264280085e+14,56745677162144
192,100,0,192,45749104826920,1.8203329561487e+14,3.3256185458623e+14,2.1549711233828e+14,1.7212822157231e+14,51938489895516
193,100,0,193,42043781601938,1.6638713490237e+14,3.015715017133e+14,1.9571933138628e+14,1.5632867530196e+14,47111992899007
